File,RelFile,Line,Column_1,Column_2,Identifier,Message
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,2721,25,44,DEFNU,"Function might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,2898,45,51,DATST,"'datestr' is not recommended. With appropriate code changes, use 'datetime' instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,2898,53,55,TNOW1,"'now' is not recommended. With appropriate code changes, use 'datetime(""now"")' instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,2930,22,44,DEFNU,"Function might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,3081,27,44,DEFNU,"Function might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,3159,23,43,DEFNU,"Function might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,3174,25,27,ALIGN,"This keyword might not be aligned with its matching END on line 3185."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,3187,12,17,ISMT,"Using ISEMPTY is usually faster than comparing LENGTH to 0."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,3403,21,22,ALIGN,"This keyword might not be aligned with its matching END on line 3405."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,3507,54,63,MEXCEP,"To pass MException properties to the warning function, use a format specifier.  For example, warning(E.identifier, '%s', E.message)."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,3542,21,31,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,3576,17,35,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,3590,17,27,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,3598,25,31,DATST,"'datestr' is not recommended. With appropriate code changes, use 'datetime' instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,3598,33,35,TNOW1,"'now' is not recommended. With appropriate code changes, use 'datetime(""now"")' instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,3797,32,34,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,3837,23,42,DEFNU,"Function might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,3869,23,50,DEFNU,"Function might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,3881,9,18,NASGU,"Value assigned to variable might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,3891,17,26,NASGU,"Value assigned to variable might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,3896,17,26,NASGU,"Value assigned to variable might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,3901,17,26,NASGU,"Value assigned to variable might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,3918,29,38,NASGU,"Value assigned to variable might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,4027,33,42,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,4028,33,41,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,4035,37,46,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,4036,37,45,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,4049,33,42,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,4051,33,41,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,4073,37,46,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,4074,37,45,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,4094,37,46,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,4095,37,45,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,4107,33,42,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,4108,33,41,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,4126,17,26,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,4127,17,25,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,4171,17,26,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,4172,17,25,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,4179,25,34,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,4180,25,33,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,4199,25,47,DEFNU,"Function might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,4257,41,50,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,4258,41,49,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,4268,37,46,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,4269,37,45,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,4288,29,38,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,4289,29,37,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,4342,26,53,DEFNU,"Function might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,4389,21,32,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,4454,17,26,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,4455,17,25,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,4503,29,39,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,4512,33,43,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,4517,29,102,UNRCH,"This statement (and possibly following ones) cannot be reached."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,4519,33,43,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,4526,33,43,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,4556,37,47,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,4596,21,36,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,4619,21,36,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,4630,21,36,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,4642,25,40,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,4655,21,36,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,4749,37,59,DEFNU,"Function might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,4755,9,19,NASGU,"Value assigned to variable might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,4783,17,25,NASGU,"Value assigned to variable might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,4808,17,27,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,4830,9,20,NASGU,"Value assigned to variable might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250802_124813\Data_GUI.m,Data_GUI.m,4864,17,27,NASGU,"Value assigned to variable might be unused."
